week,department,sub_department,sku,product,gt_price,gt_regular_price,cost,promo_flag,units,walmart_price,nofrills_price,dollarama_price
2025-03-17,Household,Cleaning,SKU1023,Bleach,17.47,17.47,13.82,0,44,17.41,18.43,16.71
2025-03-24,Household,Cleaning,SKU1023,Bleach,17.63,17.63,13.82,0,162,17.05,17.57,16.92
2025-03-31,Household,Cleaning,SKU1023,Bleach,18.08,18.08,13.86,0,119,17.32,16.93,16.37
2025-04-07,Household,Cleaning,SKU1023,Bleach,17.51,17.51,13.93,0,188,17.43,17.76,16.78
2025-04-14,Household,Cleaning,SKU1023,Bleach,15.31,18.17,13.87,1,207,17.11,17.97,16.28
2025-04-21,Household,Cleaning,SKU1023,Bleach,17.11,17.11,13.89,0,253,17.17,17.59,16.87
2025-04-28,Household,Cleaning,SKU1023,Bleach,17.72,17.72,13.86,0,162,16.14,17.24,15.93
2025-05-05,Household,Cleaning,SKU1023,Bleach,17.31,17.31,13.95,0,65,17.64,17.96,16.44
2025-05-12,Household,Cleaning,SKU1023,Bleach,17.59,17.59,13.94,0,201,16.5,17.69,16.31
2025-05-19,Household,Cleaning,SKU1023,Bleach,16.8,16.8,13.94,0,62,16.35,15.71,15.96
2025-05-26,Household,Cleaning,SKU1023,Bleach,17.4,17.4,13.98,0,96,17.13,18.25,16.88
2025-06-02,Household,Cleaning,SKU1023,Bleach,17.94,17.94,13.98,0,196,17.53,17.66,16.99
2025-06-09,Household,Cleaning,SKU1023,Bleach,16.82,16.82,13.96,0,67,16.84,16.77,14.94
2025-06-16,Household,Cleaning,SKU1023,Bleach,17.3,17.3,14.01,0,216,17.77,16.86,16.29
2025-06-23,Household,Cleaning,SKU1023,Bleach,17.14,17.14,14.05,0,231,17.07,16.87,14.97
2025-06-30,Household,Cleaning,SKU1023,Bleach,17.16,17.16,14.05,0,206,16.91,17.14,15.82
2025-07-07,Household,Cleaning,SKU1023,Bleach,16.33,16.33,14.0,0,160,17.55,17.16,15.21
2025-07-14,Household,Cleaning,SKU1023,Bleach,16.55,16.55,14.09,0,280,17.16,17.69,15.67
2025-07-21,Household,Cleaning,SKU1023,Bleach,16.27,16.27,14.1,0,70,15.99,15.58,15.33
2025-07-28,Household,Cleaning,SKU1023,Bleach,16.82,16.82,14.06,0,48,16.15,16.27,15.28
2025-08-04,Household,Cleaning,SKU1023,Bleach,16.28,16.28,14.06,0,130,16.12,15.64,15.32
2025-08-11,Household,Cleaning,SKU1023,Bleach,16.43,16.43,14.1,0,82,15.62,16.14,15.84
2025-08-18,Household,Cleaning,SKU1023,Bleach,15.89,15.89,14.11,0,130,16.04,15.81,15.17
2025-08-25,Household,Cleaning,SKU1023,Bleach,15.81,15.81,14.09,0,120,15.63,15.28,14.99
2025-09-01,Household,Cleaning,SKU1023,Bleach,15.58,15.58,14.07,0,107,15.52,16.33,15.74
2025-09-08,Household,Cleaning,SKU1023,Bleach,16.17,16.17,14.11,0,73,15.71,15.38,14.93
2025-09-15,Household,Cleaning,SKU1023,Bleach,15.81,15.81,14.17,0,40,15.38,15.64,14.96
2025-09-22,Household,Cleaning,SKU1023,Bleach,15.73,15.73,14.15,0,68,15.86,15.16,14.84
2025-09-29,Household,Cleaning,SKU1023,Bleach,16.11,16.11,14.17,0,110,16.41,16.21,14.73
2025-10-06,Household,Cleaning,SKU1023,Bleach,13.19,16.37,14.21,1,324,15.37,15.34,13.95
2025-10-13,Household,Cleaning,SKU1023,Bleach,15.94,15.94,14.21,0,126,15.63,15.5,14.52
2025-10-20,Household,Cleaning,SKU1023,Bleach,16.32,16.32,14.23,0,160,15.81,17.14,14.89
2025-10-27,Household,Cleaning,SKU1023,Bleach,16.07,16.07,14.24,0,127,16.15,16.08,14.68
2025-11-03,Household,Cleaning,SKU1023,Bleach,15.91,15.91,14.2,0,90,16.51,16.01,15.4
2025-11-10,Household,Cleaning,SKU1023,Bleach,15.5,15.5,14.21,0,113,16.34,16.72,15.4
2025-11-17,Household,Cleaning,SKU1023,Bleach,15.84,15.84,14.27,0,105,15.38,16.33,14.79
2025-11-24,Household,Cleaning,SKU1023,Bleach,16.22,16.22,14.26,0,84,16.52,17.0,14.44
2025-12-01,Household,Cleaning,SKU1023,Bleach,15.89,15.89,14.31,0,282,16.36,16.65,14.6
2025-12-08,Household,Cleaning,SKU1023,Bleach,16.28,16.28,14.24,0,93,17.7,16.42,15.93
2025-12-15,Household,Cleaning,SKU1023,Bleach,16.47,16.47,14.29,0,286,15.97,17.3,15.95
2025-12-22,Household,Cleaning,SKU1023,Bleach,17.01,17.01,14.34,0,123,16.41,15.86,15.04
2024-01-01,Household,Cleaning,SKU1024,Glass Cleaner,15.35,15.35,10.89,0,205,14.53,14.44,13.89
2024-01-08,Household,Cleaning,SKU1024,Glass Cleaner,15.24,15.24,10.91,0,102,14.81,15.78,13.54
2024-01-15,Household,Cleaning,SKU1024,Glass Cleaner,15.11,15.11,10.93,0,217,14.78,14.89,14.24
2024-01-22,Household,Cleaning,SKU1024,Glass Cleaner,15.59,15.59,10.89,0,99,14.65,15.37,15.07
2024-01-29,Household,Cleaning,SKU1024,Glass Cleaner,15.09,15.09,10.89,0,100,14.74,15.17,14.58
2024-02-05,Household,Cleaning,SKU1024,Glass Cleaner,15.02,15.02,10.93,0,177,13.98,15.75,14.29
2024-02-12,Household,Cleaning,SKU1024,Glass Cleaner,15.54,15.54,10.91,0,195,14.93,14.83,15.11
2024-02-19,Household,Cleaning,SKU1024,Glass Cleaner,15.08,15.08,10.96,0,166,14.34,14.55,14.33
2024-02-26,Household,Cleaning,SKU1024,Glass Cleaner,14.73,14.73,10.94,0,178,14.85,15.8,14.55
2024-03-04,Household,Cleaning,SKU1024,Glass Cleaner,15.75,15.75,10.95,0,219,14.38,15.15,14.55
2024-03-11,Household,Cleaning,SKU1024,Glass Cleaner,15.72,15.72,10.97,0,47,15.02,15.5,14.3
2024-03-18,Household,Cleaning,SKU1024,Glass Cleaner,15.49,15.49,11.0,0,109,14.51,15.54,14.55
2024-03-25,Household,Cleaning,SKU1024,Glass Cleaner,15.35,15.35,10.99,0,82,15.56,15.5,14.4
2024-04-01,Household,Cleaning,SKU1024,Glass Cleaner,14.86,14.86,10.99,0,118,15.67,15.45,14.73
2024-04-08,Household,Cleaning,SKU1024,Glass Cleaner,16.16,16.16,11.0,0,187,15.42,15.12,14.99
2024-04-15,Household,Cleaning,SKU1024,Glass Cleaner,16.01,16.01,11.03,0,206,14.49,14.77,15.15
2024-04-22,Household,Cleaning,SKU1024,Glass Cleaner,16.03,16.03,11.01,0,203,14.41,15.39,14.75
2024-04-29,Household,Cleaning,SKU1024,Glass Cleaner,15.67,15.67,11.05,0,67,15.31,14.75,14.6
2024-05-06,Household,Cleaning,SKU1024,Glass Cleaner,15.6,15.6,11.05,0,150,15.57,14.48,14.16
2024-05-13,Household,Cleaning,SKU1024,Glass Cleaner,15.6,15.6,11.05,0,176,15.61,15.34,15.07
2024-05-20,Household,Cleaning,SKU1024,Glass Cleaner,15.44,15.44,11.06,0,186,15.23,14.01,15.28
2024-05-27,Household,Cleaning,SKU1024,Glass Cleaner,15.76,15.76,11.11,0,178,14.93,15.2,14.32
2024-06-03,Household,Cleaning,SKU1024,Glass Cleaner,15.18,15.18,11.12,0,101,14.57,14.3,14.82
2024-06-10,Household,Cleaning,SKU1024,Glass Cleaner,14.16,14.16,11.08,0,153,14.89,14.71,13.82
2024-06-17,Household,Cleaning,SKU1024,Glass Cleaner,15.05,15.05,11.09,0,85,14.44,15.11,14.66
2024-06-24,Household,Cleaning,SKU1024,Glass Cleaner,15.34,15.34,11.15,0,227,15.08,14.63,13.67
2024-07-01,Household,Cleaning,SKU1024,Glass Cleaner,14.74,14.74,11.14,0,120,15.05,14.76,14.29
2024-07-08,Household,Cleaning,SKU1024,Glass Cleaner,14.45,14.45,11.16,0,111,14.44,14.52,13.18
2024-07-15,Household,Cleaning,SKU1024,Glass Cleaner,14.41,14.41,11.15,0,169,14.36,14.05,13.72
2024-07-22,Household,Cleaning,SKU1024,Glass Cleaner,14.36,14.36,11.13,0,207,14.52,13.66,13.66
2024-07-29,Household,Cleaning,SKU1024,Glass Cleaner,14.59,14.59,11.16,0,75,14.17,14.07,14.03
2024-08-05,Household,Cleaning,SKU1024,Glass Cleaner,14.63,14.63,11.19,0,179,13.95,14.24,13.2
2024-08-12,Household,Cleaning,SKU1024,Glass Cleaner,14.47,14.47,11.2,0,227,14.18,14.37,13.12
2024-08-19,Household,Cleaning,SKU1024,Glass Cleaner,12.87,14.26,11.22,1,174,14.61,13.34,12.82
2024-08-26,Household,Cleaning,SKU1024,Glass Cleaner,14.22,14.22,11.18,0,135,13.73,13.28,13.38
2024-09-02,Household,Cleaning,SKU1024,Glass Cleaner,14.65,14.65,11.2,0,105,14.08,14.19,13.48
2024-09-09,Household,Cleaning,SKU1024,Glass Cleaner,14.27,14.27,11.25,0,66,14.01,13.64,13.07
2024-09-16,Household,Cleaning,SKU1024,Glass Cleaner,14.22,14.22,11.26,0,78,13.29,14.07,14.16
2024-09-23,Household,Cleaning,SKU1024,Glass Cleaner,14.88,14.88,11.26,0,169,13.76,14.14,13.43
2024-09-30,Household,Cleaning,SKU1024,Glass Cleaner,14.13,14.13,11.24,0,173,13.86,13.89,13.52
2024-10-07,Household,Cleaning,SKU1024,Glass Cleaner,14.17,14.17,11.23,0,78,14.63,14.06,13.26
2024-10-14,Household,Cleaning,SKU1024,Glass Cleaner,14.16,14.16,11.25,0,272,14.12,13.95,13.82
2024-10-21,Household,Cleaning,SKU1024,Glass Cleaner,14.33,14.33,11.31,0,178,14.28,13.35,12.69
2024-10-28,Household,Cleaning,SKU1024,Glass Cleaner,14.38,14.38,11.32,0,130,14.25,13.74,12.62
2024-11-04,Household,Cleaning,SKU1024,Glass Cleaner,14.24,14.24,11.32,0,256,14.54,14.09,12.66
2024-11-11,Household,Cleaning,SKU1024,Glass Cleaner,12.3,13.89,11.31,1,352,13.86,13.92,14.15
2024-11-18,Household,Cleaning,SKU1024,Glass Cleaner,14.09,14.09,11.28,0,98,13.64,13.86,13.18
2024-11-25,Household,Cleaning,SKU1024,Glass Cleaner,11.08,14.36,11.33,1,394,14.08,14.21,14.2
2024-12-02,Household,Cleaning,SKU1024,Glass Cleaner,14.53,14.53,11.34,0,266,14.41,14.22,13.97
2024-12-09,Household,Cleaning,SKU1024,Glass Cleaner,14.46,14.46,11.38,0,231,14.52,14.48,13.18
2024-12-16,Household,Cleaning,SKU1024,Glass Cleaner,14.75,14.75,11.37,0,177,14.39,14.58,13.48
2024-12-23,Household,Cleaning,SKU1024,Glass Cleaner,12.79,15.4,11.36,1,239,14.42,14.37,14.22
2024-12-30,Household,Cleaning,SKU1024,Glass Cleaner,14.8,14.8,11.39,0,239,14.96,14.58,13.83
2025-01-06,Household,Cleaning,SKU1024,Glass Cleaner,15.07,15.07,11.38,0,92,14.9,14.89,14.1
2025-01-13,Household,Cleaning,SKU1024,Glass Cleaner,14.75,14.75,11.41,0,181,13.82,14.8,13.65
2025-01-20,Household,Cleaning,SKU1024,Glass Cleaner,15.1,15.1,11.41,0,80,14.7,15.67,14.57
2025-01-27,Household,Cleaning,SKU1024,Glass Cleaner,15.04,15.04,11.42,0,109,15.64,14.45,14.76
2025-02-03,Household,Cleaning,SKU1024,Glass Cleaner,14.79,14.79,11.43,0,157,15.59,14.53,14.24
2025-02-10,Household,Cleaning,SKU1024,Glass Cleaner,14.6,14.6,11.46,0,113,14.37,15.26,14.38
2025-02-17,Household,Cleaning,SKU1024,Glass Cleaner,15.17,15.17,11.48,0,196,14.66,15.28,14.9
2025-02-24,Household,Cleaning,SKU1024,Glass Cleaner,15.42,15.42,11.47,0,152,15.2,15.64,13.52
2025-03-03,Household,Cleaning,SKU1024,Glass Cleaner,15.35,15.35,11.46,0,172,15.03,15.59,14.74
2025-03-10,Household,Cleaning,SKU1024,Glass Cleaner,15.68,15.68,11.46,0,218,15.21,16.64,14.74
2025-03-17,Household,Cleaning,SKU1024,Glass Cleaner,15.51,15.51,11.49,0,90,15.85,15.75,14.36
2025-03-24,Household,Cleaning,SKU1024,Glass Cleaner,16.16,16.16,11.51,0,81,15.13,15.99,14.62
2025-03-31,Household,Cleaning,SKU1024,Glass Cleaner,15.63,15.63,11.49,0,181,16.28,15.24,15.37
2025-04-07,Household,Cleaning,SKU1024,Glass Cleaner,15.78,15.78,11.48,0,136,14.59,15.41,15.19
2025-04-14,Household,Cleaning,SKU1024,Glass Cleaner,14.98,14.98,11.54,0,259,16.13,15.31,13.63
2025-04-21,Household,Cleaning,SKU1024,Glass Cleaner,15.5,15.5,11.53,0,226,15.31,15.39,14.5
2025-04-28,Household,Cleaning,SKU1024,Glass Cleaner,15.85,15.85,11.55,0,100,15.79,14.82,13.76
2025-05-05,Household,Cleaning,SKU1024,Glass Cleaner,15.74,15.74,11.58,0,135,15.01,15.73,14.65
2025-05-12,Household,Cleaning,SKU1024,Glass Cleaner,15.1,15.1,11.61,0,81,15.41,14.95,14.99
2025-05-19,Household,Cleaning,SKU1024,Glass Cleaner,15.46,15.46,11.57,0,47,15.82,15.41,15.44
2025-05-26,Household,Cleaning,SKU1024,Glass Cleaner,15.56,15.56,11.57,0,168,15.02,15.5,15.51
2025-06-02,Household,Cleaning,SKU1024,Glass Cleaner,15.8,15.8,11.62,0,112,15.59,15.73,14.43
2025-06-09,Household,Cleaning,SKU1024,Glass Cleaner,14.53,14.53,11.61,0,107,15.35,14.69,14.83
2025-06-16,Household,Cleaning,SKU1024,Glass Cleaner,14.59,14.59,11.61,0,149,14.26,14.48,14.03
2025-06-23,Household,Cleaning,SKU1024,Glass Cleaner,14.9,14.9,11.58,0,138,15.17,14.99,13.8
2025-06-30,Household,Cleaning,SKU1024,Glass Cleaner,14.94,14.94,11.65,0,203,14.81,14.94,13.37
2025-07-07,Household,Cleaning,SKU1024,Glass Cleaner,14.92,14.92,11.67,0,197,14.99,14.48,14.24
2025-07-14,Household,Cleaning,SKU1024,Glass Cleaner,14.15,14.15,11.63,0,122,14.06,14.3,13.02
2025-07-21,Household,Cleaning,SKU1024,Glass Cleaner,15.21,15.21,11.64,0,41,15.01,14.79,13.66
2025-07-28,Household,Cleaning,SKU1024,Glass Cleaner,14.6,14.6,11.67,0,256,15.1,14.49,13.61
2025-08-04,Household,Cleaning,SKU1024,Glass Cleaner,14.11,14.11,11.72,0,236,14.72,13.73,13.59
2025-08-11,Household,Cleaning,SKU1024,Glass Cleaner,14.33,14.33,11.68,0,144,13.81,14.57,14.0
2025-08-18,Household,Cleaning,SKU1024,Glass Cleaner,13.2,14.66,11.67,1,93,14.08,14.66,13.06
2025-08-25,Household,Cleaning,SKU1024,Glass Cleaner,14.84,14.84,11.74,0,114,14.35,13.85,13.27
2025-09-01,Household,Cleaning,SKU1024,Glass Cleaner,14.56,14.56,11.72,0,51,14.11,14.07,12.82
2025-09-08,Household,Cleaning,SKU1024,Glass Cleaner,14.08,14.08,11.72,0,188,14.22,14.27,13.41
2025-09-15,Household,Cleaning,SKU1024,Glass Cleaner,14.23,14.23,11.78,0,97,14.39,13.88,13.56
2025-09-22,Household,Cleaning,SKU1024,Glass Cleaner,14.34,14.34,11.78,0,119,13.5,13.98,13.1
2025-09-29,Household,Cleaning,SKU1024,Glass Cleaner,13.53,13.53,11.77,0,166,13.53,13.39,13.65
2025-10-06,Household,Cleaning,SKU1024,Glass Cleaner,11.99,14.08,11.79,1,191,14.05,13.46,13.53
2025-10-13,Household,Cleaning,SKU1024,Glass Cleaner,14.03,14.03,11.8,0,72,13.6,14.08,12.97
2025-10-20,Household,Cleaning,SKU1024,Glass Cleaner,14.37,14.37,11.8,0,204,13.68,14.15,12.97
2025-10-27,Household,Cleaning,SKU1024,Glass Cleaner,14.31,14.31,11.8,0,104,14.13,13.95,13.87
2025-11-03,Household,Cleaning,SKU1024,Glass Cleaner,13.76,13.76,11.82,0,44,13.82,13.97,13.81
2025-11-10,Household,Cleaning,SKU1024,Glass Cleaner,13.78,13.78,11.83,0,74,13.44,13.8,13.74
2025-11-17,Household,Cleaning,SKU1024,Glass Cleaner,14.46,14.46,11.83,0,106,13.57,14.65,14.32
2025-11-24,Household,Cleaning,SKU1024,Glass Cleaner,14.22,14.22,11.83,0,163,14.53,14.35,12.71
2025-12-01,Household,Cleaning,SKU1024,Glass Cleaner,11.39,15.06,11.85,1,99,14.9,14.7,14.11
2025-12-08,Household,Cleaning,SKU1024,Glass Cleaner,14.72,14.72,11.88,0,128,13.73,15.37,13.14
2025-12-15,Household,Cleaning,SKU1024,Glass Cleaner,13.73,13.73,11.89,0,147,14.27,15.54,13.74
2025-12-22,Household,Cleaning,SKU1024,Glass Cleaner,14.83,14.83,11.85,0,170,14.73,14.4,14.27
2024-01-01,Health & Beauty,Personal Care,SKU1025,Shampoo,6.7,6.7,3.64,0,240,6.67,6.67,6.18
2024-01-08,Health & Beauty,Personal Care,SKU1025,Shampoo,5.63,6.58,3.66,1,343,6.55,6.64,5.81
2024-01-15,Health & Beauty,Personal Care,SKU1025,Shampoo,6.47,6.47,3.66,0,198,6.31,6.4,5.93
2024-01-22,Health & Beauty,Personal Care,SKU1025,Shampoo,6.67,6.67,3.67,0,124,6.35,6.68,6.26
2024-01-29,Health & Beauty,Personal Care,SKU1025,Shampoo,6.38,6.38,3.66,0,79,6.31,6.66,6.08
2024-02-05,Health & Beauty,Personal Care,SKU1025,Shampoo,6.91,6.91,3.69,0,167,6.16,6.82,6.67
2024-02-12,Health & Beauty,Personal Care,SKU1025,Shampoo,6.88,6.88,3.66,0,177,6.66,6.66,6.19
2024-02-19,Health & Beauty,Personal Care,SKU1025,Shampoo,6.75,6.75,3.69,0,137,6.73,7.16,6.28
2024-02-26,Health & Beauty,Personal Care,SKU1025,Shampoo,6.83,6.83,3.69,0,221,6.11,6.76,6.42
2024-03-04,Health & Beauty,Personal Care,SKU1025,Shampoo,6.97,6.97,3.68,0,92,6.82,7.08,6.49
2024-03-11,Health & Beauty,Personal Care,SKU1025,Shampoo,6.62,6.62,3.69,0,191,6.71,6.6,6.37
2024-03-18,Health & Beauty,Personal Care,SKU1025,Shampoo,5.88,6.83,3.69,1,374,6.76,6.83,6.4
2024-03-25,Health & Beauty,Personal Care,SKU1025,Shampoo,6.9,6.9,3.7,0,178,6.94,6.55,6.32
2024-04-01,Health & Beauty,Personal Care,SKU1025,Shampoo,6.09,7.03,3.7,1,327,7.1,6.65,7.0
2024-04-08,Health & Beauty,Personal Care,SKU1025,Shampoo,7.01,7.01,3.7,0,235,6.79,6.76,6.34
2024-04-15,Health & Beauty,Personal Care,SKU1025,Shampoo,6.9,6.9,3.7,0,107,6.57,6.39,6.33
2024-04-22,Health & Beauty,Personal Care,SKU1025,Shampoo,6.68,6.68,3.71,0,79,6.58,6.08,6.52
2024-04-29,Health & Beauty,Personal Care,SKU1025,Shampoo,6.71,6.71,3.71,0,179,6.78,6.65,6.64
2024-05-06,Health & Beauty,Personal Care,SKU1025,Shampoo,6.82,6.82,3.7,0,175,6.65,6.67,6.37
2024-05-13,Health & Beauty,Personal Care,SKU1025,Shampoo,6.54,6.54,3.73,0,43,6.45,6.23,5.81
2024-05-20,Health & Beauty,Personal Care,SKU1025,Shampoo,7.08,7.08,3.72,0,174,6.97,6.49,6.84
2024-05-27,Health & Beauty,Personal Care,SKU1025,Shampoo,6.65,6.65,3.72,0,45,6.49,6.46,6.29
2024-06-03,Health & Beauty,Personal Care,SKU1025,Shampoo,6.72,6.72,3.71,0,86,6.5,6.6,5.99
2024-06-10,Health & Beauty,Personal Care,SKU1025,Shampoo,5.84,6.54,3.72,1,83,6.55,6.59,6.23
2024-06-17,Health & Beauty,Personal Care,SKU1025,Shampoo,6.54,6.54,3.73,0,159,6.52,6.35,6.35
2024-06-24,Health & Beauty,Personal Care,SKU1025,Shampoo,6.57,6.57,3.73,0,190,6.67,6.54,6.45
2024-07-01,Health & Beauty,Personal Care,SKU1025,Shampoo,6.63,6.63,3.72,0,105,6.53,6.67,5.98
2024-07-08,Health & Beauty,Personal Care,SKU1025,Shampoo,6.69,6.69,3.74,0,135,6.37,6.56,6.22
2024-07-15,Health & Beauty,Personal Care,SKU1025,Shampoo,6.5,6.5,3.74,0,93,6.37,6.51,6.19
2024-07-22,Health & Beauty,Personal Care,SKU1025,Shampoo,5.14,6.47,3.74,1,84,6.31,6.24,6.04
2024-07-29,Health & Beauty,Personal Care,SKU1025,Shampoo,6.37,6.37,3.76,0,46,6.17,6.51,6.41
2024-08-05,Health & Beauty,Personal Care,SKU1025,Shampoo,6.48,6.48,3.75,0,226,6.33,6.23,6.12
2024-08-12,Health & Beauty,Personal Care,SKU1025,Shampoo,5.71,6.33,3.77,1,211,6.26,6.55,5.99
2024-08-19,Health & Beauty,Personal Care,SKU1025,Shampoo,6.23,6.23,3.76,0,192,6.12,5.88,5.61
2024-08-26,Health & Beauty,Personal Care,SKU1025,Shampoo,6.2,6.2,3.76,0,117,6.05,6.38,6.1
2024-09-02,Health & Beauty,Personal Care,SKU1025,Shampoo,6.15,6.15,3.77,0,117,6.07,6.21,5.9
2024-09-09,Health & Beauty,Personal Care,SKU1025,Shampoo,6.11,6.11,3.77,0,199,6.14,6.23,6.09
2024-09-16,Health & Beauty,Personal Care,SKU1025,Shampoo,6.2,6.2,3.77,0,141,6.05,6.39,5.85
2024-09-23,Health & Beauty,Personal Care,SKU1025,Shampoo,6.21,6.21,3.77,0,54,5.86,6.18,5.92
2024-09-30,Health & Beauty,Personal Care,SKU1025,Shampoo,6.28,6.28,3.78,0,54,5.7,6.22,5.67
2024-10-07,Health & Beauty,Personal Care,SKU1025,Shampoo,6.17,6.17,3.78,0,64,6.03,5.93,5.97
2024-10-14,Health & Beauty,Personal Care,SKU1025,Shampoo,6.0,6.0,3.79,0,208,6.19,6.59,6.05
2024-10-21,Health & Beauty,Personal Care,SKU1025,Shampoo,6.17,6.17,3.8,0,102,5.86,6.04,5.73
2024-10-28,Health & Beauty,Personal Care,SKU1025,Shampoo,6.22,6.22,3.79,0,212,5.81,6.42,6.15
2024-11-04,Health & Beauty,Personal Care,SKU1025,Shampoo,4.68,6.08,3.79,1,201,6.28,6.34,5.88
2024-11-11,Health & Beauty,Personal Care,SKU1025,Shampoo,6.1,6.1,3.81,0,85,6.26,5.88,6.17
2024-11-18,Health & Beauty,Personal Care,SKU1025,Shampoo,6.29,6.29,3.81,0,130,6.17,6.27,5.66
2024-11-25,Health & Beauty,Personal Care,SKU1025,Shampoo,6.36,6.36,3.81,0,238,6.41,6.3,5.82
2024-12-02,Health & Beauty,Personal Care,SKU1025,Shampoo,5.54,6.55,3.83,1,273,6.37,6.14,5.99
2024-12-09,Health & Beauty,Personal Care,SKU1025,Shampoo,6.17,6.17,3.81,0,213,6.16,6.41,5.88
2024-12-16,Health & Beauty,Personal Care,SKU1025,Shampoo,5.0,6.5,3.81,1,435,6.29,6.36,6.08
2024-12-23,Health & Beauty,Personal Care,SKU1025,Shampoo,6.57,6.57,3.81,0,98,6.33,6.32,6.36
2024-12-30,Health & Beauty,Personal Care,SKU1025,Shampoo,6.88,6.88,3.82,0,45,6.62,6.74,5.99
2025-01-06,Health & Beauty,Personal Care,SKU1025,Shampoo,6.04,6.56,3.85,1,71,6.46,6.44,5.91
2025-01-13,Health & Beauty,Personal Care,SKU1025,Shampoo,6.68,6.68,3.84,0,56,6.69,6.7,6.2
2025-01-20,Health & Beauty,Personal Care,SKU1025,Shampoo,5.61,6.8,3.84,1,265,6.54,6.57,6.52
2025-01-27,Health & Beauty,Personal Care,SKU1025,Shampoo,6.59,6.59,3.85,0,152,6.76,6.5,6.33
2025-02-03,Health & Beauty,Personal Care,SKU1025,Shampoo,6.9,6.9,3.84,0,115,6.85,6.5,6.46
2025-02-10,Health & Beauty,Personal Care,SKU1025,Shampoo,6.77,6.77,3.85,0,188,6.6,6.98,6.7
2025-02-17,Health & Beauty,Personal Care,SKU1025,Shampoo,6.86,6.86,3.85,0,143,6.97,7.06,6.23
2025-02-24,Health & Beauty,Personal Care,SKU1025,Shampoo,6.69,6.69,3.86,0,77,6.74,6.91,6.33
2025-03-03,Health & Beauty,Personal Care,SKU1025,Shampoo,5.33,7.07,3.86,1,85,6.79,6.94,6.62
2025-03-10,Health & Beauty,Personal Care,SKU1025,Shampoo,5.61,6.83,3.86,1,319,6.7,7.07,6.25
2025-03-17,Health & Beauty,Personal Care,SKU1025,Shampoo,7.03,7.03,3.88,0,164,6.76,6.56,6.0
2025-03-24,Health & Beauty,Personal Care,SKU1025,Shampoo,6.66,6.66,3.87,0,62,6.63,6.84,6.28
2025-03-31,Health & Beauty,Personal Care,SKU1025,Shampoo,6.89,6.89,3.88,0,201,6.61,6.86,6.62
2025-04-07,Health & Beauty,Personal Care,SKU1025,Shampoo,6.63,6.63,3.88,0,166,6.71,6.86,6.38
2025-04-14,Health & Beauty,Personal Care,SKU1025,Shampoo,7.05,7.05,3.87,0,157,6.46,6.74,6.38
2025-04-21,Health & Beauty,Personal Care,SKU1025,Shampoo,7.1,7.1,3.87,0,76,6.72,6.89,6.32
2025-04-28,Health & Beauty,Personal Care,SKU1025,Shampoo,6.71,6.71,3.89,0,84,6.72,6.84,6.14
2025-05-05,Health & Beauty,Personal Care,SKU1025,Shampoo,6.9,6.9,3.89,0,83,6.85,6.88,6.35
2025-05-12,Health & Beauty,Personal Care,SKU1025,Shampoo,6.79,6.79,3.89,0,128,6.68,6.65,6.22
2025-05-19,Health & Beauty,Personal Care,SKU1025,Shampoo,6.81,6.81,3.88,0,64,6.31,6.45,5.97
2025-05-26,Health & Beauty,Personal Care,SKU1025,Shampoo,6.82,6.82,3.88,0,224,6.43,6.82,6.36
2025-06-02,Health & Beauty,Personal Care,SKU1025,Shampoo,6.6,6.6,3.9,0,106,6.09,6.48,6.12
2025-06-09,Health & Beauty,Personal Care,SKU1025,Shampoo,6.7,6.7,3.9,0,72,7.01,6.93,6.26
2025-06-16,Health & Beauty,Personal Care,SKU1025,Shampoo,6.65,6.65,3.9,0,126,6.45,6.81,6.23
2025-06-23,Health & Beauty,Personal Care,SKU1025,Shampoo,6.62,6.62,3.92,0,63,6.78,6.91,6.45
2025-06-30,Health & Beauty,Personal Care,SKU1025,Shampoo,6.37,6.37,3.92,0,143,6.29,6.51,6.06
2025-07-07,Health & Beauty,Personal Care,SKU1025,Shampoo,6.53,6.53,3.92,0,201,6.2,6.56,6.38
2025-07-14,Health & Beauty,Personal Care,SKU1025,Shampoo,6.64,6.64,3.92,0,46,6.18,6.54,6.34
2025-07-21,Health & Beauty,Personal Care,SKU1025,Shampoo,6.65,6.65,3.92,0,228,6.47,6.58,5.84
2025-07-28,Health & Beauty,Personal Care,SKU1025,Shampoo,6.28,6.28,3.94,0,51,6.35,6.64,6.05
2025-08-04,Health & Beauty,Personal Care,SKU1025,Shampoo,6.36,6.36,3.92,0,163,6.31,6.25,5.85
2025-08-11,Health & Beauty,Personal Care,SKU1025,Shampoo,5.44,6.51,3.93,1,194,6.35,6.44,6.24
2025-08-18,Health & Beauty,Personal Care,SKU1025,Shampoo,5.24,6.15,3.92,1,354,6.44,6.6,5.76
2025-08-25,Health & Beauty,Personal Care,SKU1025,Shampoo,6.32,6.32,3.94,0,215,5.92,6.05,5.82
2025-09-01,Health & Beauty,Personal Care,SKU1025,Shampoo,6.49,6.49,3.92,0,54,6.26,6.38,5.96
2025-09-08,Health & Beauty,Personal Care,SKU1025,Shampoo,6.41,6.41,3.94,0,130,6.37,6.36,5.57
2025-09-15,Health & Beauty,Personal Care,SKU1025,Shampoo,6.3,6.3,3.94,0,55,6.18,6.36,5.83
2025-09-22,Health & Beauty,Personal Care,SKU1025,Shampoo,6.09,6.09,3.96,0,131,5.83,6.2,5.77
